,0th model,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,y_test
252,0.0,0.0,60458.734,0.0,24717.67,23709.06,0.0,25787.578,33298.6,29295.215,0.0,10600.0
253,0.0,0.0,61825.7,0.0,23258.93,23089.36,0.0,23144.793,30022.656,25863.174,0.0,11800.0
254,0.0,0.0,58369.508,0.0,19585.117,20501.068,0.0,18433.572,24291.02,20548.69,0.0,7700.000000000001
255,0.0,0.0,50326.285,0.0,14192.406,16353.631,0.0,12146.933,16699.053,13993.989,0.0,3699.9999999999995
256,0.0,0.0,38055.97,0.0,7673.9497,11166.859,0.0,4866.2197,7964.1025,6938.735,0.0,3699.9999999999995
257,0.0,0.0,21942.947,0.0,703.0828,5516.5083,0.0,0.0,0.0,189.20825,0.0,3500.0
258,0.0,0.0,2398.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,3339.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,4947.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,1064.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0
271,0.0,0.0,7607.87,0.0,0.0,0.0,0.0,881.0037,3856.9084,6870.9966,0.0,13300.0
272,0.0,0.0,27412.434,0.0,1615.6176,0.0,0.0,11698.617,16778.771,15813.882,0.0,29499.999999999996
273,0.0,0.0,48102.836,0.0,13642.087,5470.608,0.0,21065.312,28166.996,23580.484,0.0,54500.0
274,0.0,0.0,65888.5,0.0,23031.355,12200.367,0.0,27786.742,36603.156,29141.96,0.0,48100.0
275,0.0,0.0,78638.45,0.0,28925.18,17392.844,0.0,31302.85,41332.22,31942.736,0.0,59799.99999999999
276,0.0,0.0,85422.586,0.0,31200.395,20533.842,0.0,31544.254,42136.258,31860.77,0.0,68100.0
277,0.0,0.0,86040.414,0.0,30175.684,21430.646,0.0,28777.145,39209.54,29119.121,0.0,63900.0
278,0.0,0.0,80780.05,0.0,26393.297,20173.543,0.0,23471.688,33038.3,24188.465,0.0,50800.0
279,0.0,0.0,70175.05,0.0,20503.162,17075.105,0.0,16209.45,24294.404,17707.791,0.0,55000.0
280,0.0,0.0,54769.754,0.0,13217.674,12602.455,0.0,7644.0806,13776.278,10434.115,0.0,34800.0
281,0.0,0.0,34976.79,0.0,5302.2407,7314.1377,0.0,0.0,2415.7297,3210.9192,0.0,11000.000000000002
282,0.0,0.0,11062.284,0.0,0.0,1806.2511,0.0,0.0,0.0,0.0,0.0,1600.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,4092.4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,7358.1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,5872.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,1485.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0
295,0.0,0.0,2162.127,0.0,0.0,0.0,0.0,1671.8251,7472.083,9887.975,0.0,20100.0
296,0.0,0.0,13338.384,0.0,2335.1455,9813.158,0.0,9269.114,17736.39,18935.447,0.0,37100.0
297,0.0,0.0,27086.283,0.0,9368.626,19870.125,0.0,15568.728,26082.17,25875.91,0.0,50200.0
298,0.0,0.0,40755.406,0.0,14928.269,27826.297,0.0,19878.416,31728.877,30085.871,0.0,62400.00000000001
299,0.0,0.0,52003.41,0.0,18382.305,32934.47,0.0,21915.857,34363.25,31409.34,0.0,49300.0
300,0.0,0.0,59285.973,0.0,19491.021,34921.84,0.0,21719.11,34024.156,30044.77,0.0,52100.00000000001
301,0.0,0.0,61846.68,0.0,18321.977,33911.918,0.0,19545.45,31009.385,26433.648,0.0,47400.0
302,0.0,0.0,59506.832,0.0,15155.018,30323.121,0.0,15786.042,25800.281,21168.496,0.0,57700.0
303,0.0,0.0,52436.176,0.0,10411.887,24762.494,0.0,10907.086,19006.834,14930.11,0.0,45600.0
304,0.0,0.0,40960.41,0.0,4615.1206,17936.795,0.0,5418.536,11339.17,8448.366,0.0,22000.000000000004
305,0.0,0.0,25436.648,0.0,0.0,10591.254,0.0,0.0,3597.7456,2466.1692,0.0,12600.0
306,0.0,0.0,6226.8184,0.0,0.0,3467.9456,0.0,0.0,0.0,0.0,0.0,6500.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.9648,0.0,0.0
312,0.0,0.0,2401.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,1851.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.7904,0.0,4700.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.527,10388.752,17064.723,0.0,7700.000000000001
320,0.0,0.0,17350.723,0.0,1007.2613,9357.259,0.0,18219.033,25435.328,32137.44,0.0,29199.999999999996
321,0.0,0.0,34591.82,0.0,8617.657,20687.217,0.0,29787.16,38139.73,44124.09,0.0,28200.0
322,0.0,0.0,48539.6,0.0,14776.134,29888.05,0.0,37695.562,47188.3,52076.26,0.0,29100.0
323,0.0,0.0,57555.09,0.0,18750.52,36058.2,0.0,41535.19,51943.38,55659.938,0.0,42000.0
324,0.0,0.0,61080.81,0.0,20238.244,38826.1,0.0,41457.984,52268.492,55027.62,0.0,41400.0
325,0.0,0.0,59250.586,0.0,19277.342,38270.516,0.0,37946.637,48419.92,50684.453,0.0,26800.0
326,0.0,0.0,52561.312,0.0,16140.0625,34809.734,0.0,31649.09,40941.227,43346.453,0.0,13400.0
327,0.0,0.0,41629.4,0.0,11253.172,29079.883,0.0,23272.16,30559.69,33837.273,0.0,6500.0
328,0.0,0.0,27068.402,0.0,5152.659,21832.514,0.0,13546.695,18137.225,23055.139,0.0,3400.0
329,0.0,0.0,9510.697,0.0,0.0,13868.3545,0.0,3262.9053,4705.986,12007.188,0.0,900.0
330,0.0,0.0,0.0,0.0,0.0,5998.917,0.0,0.0,0.0,1870.9854,0.0,200.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213.1147,0.0,0.0
336,0.0,0.0,1547.5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,364.03183,0.0,0.0,0.0,0.0,0.0,2222.6921,3618.331,0.0,900.0
344,0.0,0.0,20230.547,0.0,5241.481,0.0,0.0,6234.823,13603.235,9539.705,0.0,4900.0
345,0.0,0.0,39243.15,0.0,15139.1455,8282.272,0.0,13783.964,23396.889,14195.907,0.0,9800.0
346,0.0,0.0,54495.258,0.0,22958.584,15782.678,0.0,19538.201,30410.76,16870.654,0.0,13500.0
347,0.0,0.0,64590.1,0.0,27886.615,20928.662,0.0,22875.494,34030.098,17250.846,0.0,25300.0
348,0.0,0.0,69056.25,0.0,29697.232,23351.168,0.0,23578.438,34112.63,15372.857,0.0,29699.999999999996
349,0.0,0.0,67981.086,0.0,28565.584,23021.625,0.0,21752.879,30879.23,11535.945,0.0,41500.0
350,0.0,0.0,61798.152,0.0,24902.766,20205.797,0.0,17726.158,24811.652,6222.3774,0.0,24900.0
351,0.0,0.0,51092.434,0.0,19255.018,15397.531,0.0,11962.999,16566.066,39.96004,0.0,8400.0
352,0.0,0.0,36456.598,0.0,12258.056,9242.946,0.0,5019.295,6922.9917,0.0,0.0,17300.0
353,0.0,0.0,18449.191,0.0,4623.7935,2467.5837,0.0,0.0,0.0,0.0,0.0,14100.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,5444.2754,0.0,0.0,2620.922,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,3722.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.000000000001
367,0.0,0.0,10288.782,0.0,0.0,7126.8965,0.0,10334.266,8277.156,14995.605,0.0,12200.0
368,0.0,0.0,33311.523,0.0,6024.6035,24259.62,0.0,27649.38,24988.006,34733.58,0.0,22100.000000000004
369,0.0,0.0,55072.17,0.0,13178.753,39932.668,0.0,41635.965,38669.492,50089.953,0.0,28200.0
370,0.0,0.0,72327.9,0.0,18567.088,52285.867,0.0,51103.43,48210.957,60252.023,0.0,32800.0
371,0.0,0.0,83689.3,0.0,21647.084,60228.832,0.0,55691.82,53169.45,64948.367,0.0,48700.0
372,0.0,0.0,88701.695,0.0,22277.055,63322.53,0.0,55549.82,53533.74,64432.117,0.0,38200.0
373,0.0,0.0,87461.7,0.0,20608.473,61689.215,0.0,51183.445,49633.023,59350.473,0.0,42600.0
374,0.0,0.0,80440.22,0.0,16986.002,55875.047,0.0,43301.688,42062.113,50556.14,0.0,30200.000000000004
375,0.0,0.0,68248.66,0.0,11880.817,46677.6,0.0,32688.035,31600.537,38982.355,0.0,28600.0
376,0.0,0.0,51436.4,0.0,5854.523,35016.832,0.0,20163.389,19177.053,25643.43,0.0,21100.0
377,0.0,0.0,30404.754,0.0,0.0,21895.014,0.0,6666.3145,5910.529,11757.26,0.0,16000.0
378,0.0,0.0,5464.423,0.0,0.0,8428.197,0.0,0.0,0.0,0.0,0.0,8000.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529.35,0.0,0.0
384,0.0,0.0,181.72107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.823,0.0,700.0000000000001
391,0.0,0.0,3898.8113,0.0,0.0,0.0,0.0,5459.0737,8212.2,10000.852,0.0,1900.0000000000002
392,0.0,0.0,35164.4,0.0,1937.3593,4376.681,0.0,12255.0625,21873.645,15878.672,0.0,4000.0
393,0.0,0.0,62980.914,0.0,6801.825,12579.891,0.0,17928.03,33244.28,20061.793,0.0,5500.000000000001
394,0.0,0.0,84479.16,0.0,10682.908,19307.314,0.0,21760.195,41127.93,22159.504,0.0,2700.0
395,0.0,0.0,98921.086,0.0,13078.437,23880.994,0.0,23413.646,44982.13,22115.525,0.0,4300.0
396,0.0,0.0,105749.195,0.0,13740.093,25998.994,0.0,22861.959,44754.68,20132.254,0.0,4600.0
397,0.0,0.0,104804.96,0.0,12649.58,25690.383,0.0,20300.768,40758.094,16589.98,0.0,4100.0
398,0.0,0.0,96560.48,0.0,9973.297,23243.678,0.0,16070.418,33556.85,11978.278,0.0,3800.0000000000005
399,0.0,0.0,81792.98,0.0,6019.241,19127.479,0.0,10603.481,23872.635,6844.5903,0.0,1800.0
400,0.0,0.0,61211.406,0.0,1205.0272,13917.958,0.0,4398.92,12541.517,1754.6465,0.0,1000.0
401,0.0,0.0,35259.168,0.0,0.0,8239.82,0.0,0.0,538.05676,0.0,0.0,1000.0
402,0.0,0.0,4076.3398,0.0,0.0,2717.751,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7934.813,7740.7515,0.0,0.0
416,0.0,0.0,18852.225,0.0,2750.1462,0.0,0.0,21.515484,31175.969,21272.537,0.0,400.0
417,0.0,0.0,42145.715,0.0,14299.322,3935.045,0.0,7303.29,49764.297,30681.79,0.0,1200.0
418,0.0,0.0,59782.91,0.0,23440.898,12193.799,0.0,13218.757,62263.863,35300.297,0.0,4300.0
419,0.0,0.0,70979.72,0.0,29245.71,18342.357,0.0,17100.299,68064.69,35130.33,0.0,4300.0
420,0.0,0.0,75588.24,0.0,31498.201,21858.736,0.0,18650.885,67129.06,30618.088,0.0,6000.0
421,0.0,0.0,73963.95,0.0,30438.81,22585.023,0.0,17886.877,59964.723,22501.43,0.0,3699.9999999999995
422,0.0,0.0,66807.09,0.0,26554.057,20685.053,0.0,15052.798,47517.71,11740.156,0.0,2000.0
423,0.0,0.0,54930.027,0.0,20458.906,16580.834,0.0,10541.663,30952.12,0.0,0.0,5300.0
424,0.0,0.0,39120.46,0.0,12849.902,10877.793,0.0,4840.7,11546.083,0.0,0.0,2800.0000000000005
425,0.0,0.0,20164.715,0.0,4497.546,4290.449,0.0,0.0,0.0,0.0,0.0,1200.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,2541.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8992.305,7875.151,21056.72,0.0,6900.0
440,0.0,0.0,25823.979,0.0,1793.6428,2891.9482,0.0,24443.969,37361.902,53197.71,0.0,12100.0
441,0.0,0.0,49164.184,0.0,15757.617,16873.908,0.0,37859.156,61807.555,78814.56,0.0,31800.0
442,0.0,0.0,66908.086,0.0,26521.559,29990.605,0.0,47503.09,79632.0,95991.14,0.0,31700.0
443,0.0,0.0,78147.76,0.0,33190.55,40549.758,0.0,52619.82,89893.695,103980.14,0.0,44200.00000000001
444,0.0,0.0,82688.02,0.0,35738.582,47474.676,0.0,53138.598,91998.305,103235.94,0.0,34900.0
445,0.0,0.0,80865.4,0.0,34609.33,50275.957,0.0,49431.16,86069.31,94868.555,0.0,24800.0
446,0.0,0.0,73360.18,0.0,30455.264,48982.305,0.0,42107.63,72942.234,80072.19,0.0,32300.0
447,0.0,0.0,60938.25,0.0,24015.838,44032.31,0.0,31857.69,53700.93,59767.992,0.0,21000.0
448,0.0,0.0,44295.184,0.0,16078.93,36142.44,0.0,19381.168,29382.64,34592.832,0.0,16600.0
449,0.0,0.0,24065.3,0.0,7480.5586,26196.273,0.0,5439.9727,1175.199,5382.4546,0.0,7000.0
450,0.0,0.0,1023.1465,0.0,0.0,15188.644,0.0,0.0,0.0,0.0,0.0,3300.0
451,0.0,0.0,0.0,0.0,0.0,4215.729,0.0,0.0,0.0,0.0,0.0,200.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.2202,0.0,0.0
456,0.0,0.0,3477.9873,0.0,0.0,5347.235,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,788.44037,0.0,0.0,3560.085,0.0,0.0,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.8174,0.0,1400.0000000000002
463,0.0,0.0,20155.695,0.0,0.0,9453.054,0.0,10823.767,5997.521,16151.205,0.0,5100.0
464,0.0,0.0,56128.926,0.0,8116.138,24740.098,0.0,23037.504,19503.36,28760.95,0.0,12300.0
465,0.0,0.0,85946.58,0.0,17033.617,39552.38,0.0,32737.674,30764.334,38104.176,0.0,13700.0
466,0.0,0.0,109405.03,0.0,23685.86,51857.926,0.0,39011.664,38633.664,43467.832,0.0,13200.0
467,0.0,0.0,126077.17,0.0,27468.814,60346.51,0.0,41614.58,42619.88,44772.605,0.0,9700.0
468,0.0,0.0,134209.97,0.0,28289.062,64366.477,0.0,40684.227,42698.773,42376.523,0.0,15500.000000000002
469,0.0,0.0,133107.81,0.0,26390.285,63835.52,0.0,36578.55,39187.43,36905.41,0.0,12700.0
470,0.0,0.0,123319.18,0.0,22216.113,59114.85,0.0,29783.404,32642.67,29127.746,0.0,8200.0
471,0.0,0.0,105763.51,0.0,16331.159,50853.12,0.0,20882.709,23782.477,19897.004,0.0,11100.000000000002
472,0.0,0.0,81182.54,0.0,9386.513,39857.0,0.0,10598.462,13454.728,10152.292,0.0,8300.0
473,0.0,0.0,49921.953,0.0,2107.3755,27036.465,0.0,0.0,2656.4163,937.51904,0.0,5200.0
474,0.0,0.0,11825.707,0.0,0.0,13426.133,0.0,0.0,0.0,0.0,0.0,1200.0
475,0.0,0.0,0.0,0.0,0.0,245.11069,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.1924,0.0,0.0
480,0.0,0.0,3080.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.5884,0.0,5200.0
487,0.0,0.0,19642.86,0.0,0.0,0.0,0.0,0.0,3525.9626,16912.004,0.0,14100.0
488,0.0,0.0,55348.656,0.0,5610.4365,7470.628,0.0,12920.085,17422.17,30959.8,0.0,17500.0
489,0.0,0.0,84861.3,0.0,17650.385,22036.623,0.0,25618.37,29441.572,42134.484,0.0,8400.0
490,0.0,0.0,107913.09,0.0,26802.168,35618.73,0.0,35342.797,38208.61,49148.18,0.0,9800.0
491,0.0,0.0,124124.39,0.0,32294.037,46573.773,0.0,41104.492,43032.4,51513.684,0.0,26200.0
492,0.0,0.0,131945.66,0.0,34076.004,53813.97,0.0,42583.984,43739.09,49363.555,0.0,48100.0
493,0.0,0.0,130794.09,0.0,32515.871,56784.125,0.0,39990.547,40554.914,43238.56,0.0,63700.0
494,0.0,0.0,121243.81,0.0,28189.117,55422.22,0.0,33865.297,34001.3,33906.21,0.0,46200.0
495,0.0,0.0,104216.83,0.0,21774.408,50084.383,0.0,24913.516,24798.84,22273.672,0.0,38200.0
496,0.0,0.0,80457.734,0.0,14017.432,41433.383,0.0,13936.019,13816.474,9412.545,0.0,26100.0
497,0.0,0.0,50327.984,0.0,5727.405,30336.13,0.0,1878.0253,2083.9116,0.0,0.0,14000.0
498,0.0,0.0,13712.566,0.0,0.0,17818.607,0.0,0.0,0.0,0.0,0.0,7200.0
499,0.0,0.0,0.0,0.0,0.0,5080.246,0.0,0.0,0.0,0.0,0.0,700.0000000000001
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.111,0.0,0.0
504,0.0,0.0,3186.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,6590.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,5394.6377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,1610.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,881.50964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
