년월일,호기,구분,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019.02.05,1,발전량,"4,462.60",186,"4,462.60",0,"4,462.60","4,462.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,462.60",0,0,0,0,0,0,0,0,0
2019.02.06,1,발전량,"4,055.00",169,"4,055.00",0,"4,055.00","4,055.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,055.00",0,0,0,0,0,0,0,0,0
2019.02.07,1,발전량,"2,683.40",112,"2,683.40",0,"2,683.40","2,683.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,683.40",0,0,0,0,0,0,0,0,0
2019.02.08,1,발전량,"4,644.90",194,"4,644.90",0,"4,644.90","4,644.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,644.90",0,0,0,0,0,0,0,0,0
2019.02.09,1,발전량,"5,182.50",216,"5,182.50",0,"5,182.50","5,182.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,182.50",0,0,0,0,0,0,0,0,0
2019.02.10,1,발전량,"2,523.10",105,"2,523.10",0,"2,523.10","2,523.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,523.10",0,0,0,0,0,0,0,0,0
2019.02.11,1,발전량,"5,431.30",226,"5,431.30",0,"5,431.30","5,431.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,431.30",0,0,0,0,0,0,0,0,0
2019.02.12,1,발전량,"4,371.50",182,"4,371.50",0,"4,371.50","4,371.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,371.50",0,0,0,0,0,0,0,0,0
2019.02.13,1,발전량,"4,430.80",185,"4,430.80",0,"4,430.80","4,430.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,430.80",0,0,0,0,0,0,0,0,0
2019.02.14,1,발전량,"3,756.00",157,"3,756.00",0,"3,756.00","3,756.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,756.00",0,0,0,0,0,0,0,0,0
2019.02.15,1,발전량,"2,828.80",118,"2,828.80",0,"2,828.80","2,828.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,828.80",0,0,0,0,0,0,0,0,0
2019.02.16,1,발전량,"3,441.20",143,"3,441.20",0,"3,441.20","3,441.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,441.20",0,0,0,0,0,0,0,0,0
2019.02.17,1,발전량,"5,613.10",234,"5,613.10",0,"5,613.10","5,613.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,613.10",0,0,0,0,0,0,0,0,0
2019.02.18,1,발전량,"3,245.60",135,"3,245.60",0,"3,245.60","3,245.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,245.60",0,0,0,0,0,0,0,0,0
2019.02.19,1,발전량,271.4,11,271.4,0,271.4,271.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.4,0,0,0,0,0,0,0,0,0
2019.02.20,1,발전량,"3,502.10",146,"3,502.10",0,"3,502.10","3,502.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,502.10",0,0,0,0,0,0,0,0,0
2019.02.21,1,발전량,"4,632.60",193,"4,632.60",0,"4,632.60","4,632.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,632.60",0,0,0,0,0,0,0,0,0
2019.02.22,1,발전량,"3,563.00",148,"3,563.00",0,"3,563.00","3,563.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,563.00",0,0,0,0,0,0,0,0,0
2019.02.23,1,발전량,"4,259.30",177,"4,259.30",0,"4,259.30","4,259.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,259.30",0,0,0,0,0,0,0,0,0
2019.02.24,1,발전량,"5,218.80",217,"5,218.80",0,"5,218.80","5,218.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,218.80",0,0,0,0,0,0,0,0,0
2019.02.25,1,발전량,"4,560.40",190,"4,560.40",0,"4,560.40","4,560.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,560.40",0,0,0,0,0,0,0,0,0
2019.02.26,1,발전량,"5,241.90",218,"5,241.90",0,"5,241.90","5,241.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,241.90",0,0,0,0,0,0,0,0,0
2019.02.27,1,발전량,"1,869.80",78,"1,869.80",0,"1,869.80","1,869.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,869.80",0,0,0,0,0,0,0,0,0
2019.02.28,1,발전량,"3,868.70",161,"3,868.70",0,"3,868.70","3,868.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,868.70",0,0,0,0,0,0,0,0,0
2019.03.01,1,발전량,"4,908.00",205,"4,908.00",0,"4,908.00","4,908.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,908.00",0,0,0,0,0,0,0,0,0
2019.03.02,1,발전량,"4,204.50",175,"4,204.50",0,"4,204.50","4,204.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,204.50",0,0,0,0,0,0,0,0,0
2019.03.03,1,발전량,"3,448.80",144,"3,448.80",0,"3,448.80","3,448.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,448.80",0,0,0,0,0,0,0,0,0
2019.03.04,1,발전량,"4,716.50",197,"4,716.50",0,"4,716.50","4,716.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,716.50",0,0,0,0,0,0,0,0,0
2019.03.05,1,발전량,"2,943.00",123,"2,943.00",0,"2,943.00","2,943.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,943.00",0,0,0,0,0,0,0,0,0
2019.03.06,1,발전량,"3,072.00",128,"3,072.00",0,"3,072.00","3,072.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,072.00",0,0,0,0,0,0,0,0,0
2019.03.07,1,발전량,"3,028.00",126,"3,028.00",0,"3,028.00","3,028.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,028.00",0,0,0,0,0,0,0,0,0
2019.03.08,1,발전량,"5,582.80",233,"5,582.80",0,"5,582.80","5,582.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,582.80",0,0,0,0,0,0,0,0,0
2019.03.09,1,발전량,"4,252.70",177,"4,252.70",0,"4,252.70","4,252.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,252.70",0,0,0,0,0,0,0,0,0
2019.03.10,1,발전량,569.3,24,569.3,0,569.3,569.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569.3,0,0,0,0,0,0,0,0,0
2019.03.11,1,발전량,"2,443.30",102,"2,443.30",0,"2,443.30","2,443.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,443.30",0,0,0,0,0,0,0,0,0
2019.03.12,1,발전량,"4,340.70",181,"4,340.70",0,"4,340.70","4,340.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,340.70",0,0,0,0,0,0,0,0,0
2019.03.13,1,발전량,"5,192.70",216,"5,192.70",0,"5,192.70","5,192.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,192.70",0,0,0,0,0,0,0,0,0
2019.03.14,1,발전량,"5,561.30",232,"5,561.30",0,"5,561.30","5,561.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,561.30",0,0,0,0,0,0,0,0,0
2019.03.15,1,발전량,"3,355.60",140,"3,355.60",0,"3,355.60","3,355.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,355.60",0,0,0,0,0,0,0,0,0
2019.03.16,1,발전량,"4,858.90",202,"4,858.90",0,"4,858.90","4,858.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,858.90",0,0,0,0,0,0,0,0,0
2019.03.17,1,발전량,"5,436.40",227,"5,436.40",0,"5,436.40","5,436.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,436.40",0,0,0,0,0,0,0,0,0
2019.03.18,1,발전량,"3,978.20",166,"3,978.20",0,"3,978.20","3,978.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,978.20",0,0,0,0,0,0,0,0,0
2019.03.19,1,발전량,"4,992.00",208,"4,992.00",0,"4,992.00","4,992.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,992.00",0,0,0,0,0,0,0,0,0
2019.03.20,1,발전량,"1,703.90",71,"1,703.90",0,"1,703.90","1,703.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,703.90",0,0,0,0,0,0,0,0,0
2019.03.21,1,발전량,"1,927.20",80,"1,927.20",0,"1,927.20","1,927.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,927.20",0,0,0,0,0,0,0,0,0
2019.03.22,1,발전량,"5,279.70",220,"5,279.70",0,"5,279.70","5,279.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,279.70",0,0,0,0,0,0,0,0,0
2019.03.23,1,발전량,"4,573.20",191,"4,573.20",0,"4,573.20","4,573.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,573.20",0,0,0,0,0,0,0,0,0
2019.03.24,1,발전량,"5,877.80",245,"5,877.80",0,"5,877.80","5,877.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,877.80",0,0,0,0,0,0,0,0,0
2019.03.25,1,발전량,"4,276.20",178,"4,276.20",0,"4,276.20","4,276.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,276.20",0,0,0,0,0,0,0,0,0
2019.03.26,1,발전량,"5,174.30",216,"5,174.30",0,"5,174.30","5,174.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,174.30",0,0,0,0,0,0,0,0,0
2019.03.27,1,발전량,"3,977.20",166,"3,977.20",0,"3,977.20","3,977.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,977.20",0,0,0,0,0,0,0,0,0
2019.03.28,1,발전량,"4,023.30",168,"4,023.30",0,"4,023.30","4,023.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,023.30",0,0,0,0,0,0,0,0,0
2019.03.29,1,발전량,"4,254.70",177,"4,254.70",0,"4,254.70","4,254.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,254.70",0,0,0,0,0,0,0,0,0
2019.03.30,1,발전량,"3,613.70",151,"3,613.70",0,"3,613.70","3,613.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,613.70",0,0,0,0,0,0,0,0,0
2019.03.31,1,발전량,"2,849.80",119,"2,849.80",0,"2,849.80","2,849.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,849.80",0,0,0,0,0,0,0,0,0
2019.04.01,1,발전량,"5,669.90",236,"5,669.90",0,"5,669.90","5,669.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,669.90",0,0,0,0,0,0,0,0,0
2019.04.02,1,발전량,"6,191.10",258,"6,191.10",0,"6,191.10","6,191.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,191.10",0,0,0,0,0,0,0,0,0
2019.04.03,1,발전량,"6,126.60",255,"6,126.60",0,"6,126.60","6,126.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,126.60",0,0,0,0,0,0,0,0,0
2019.04.04,1,발전량,"5,992.40",250,"5,992.40",0,"5,992.40","5,992.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,992.40",0,0,0,0,0,0,0,0,0
2019.04.05,1,발전량,"5,071.90",211,"5,071.90",0,"5,071.90","5,071.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,071.90",0,0,0,0,0,0,0,0,0
2019.04.06,1,발전량,"5,286.90",220,"5,286.90",0,"5,286.90","5,286.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,286.90",0,0,0,0,0,0,0,0,0
2019.04.07,1,발전량,"3,215.40",134,"3,215.40",0,"3,215.40","3,215.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,215.40",0,0,0,0,0,0,0,0,0
2019.04.08,1,발전량,"5,640.20",235,"5,640.20",0,"5,640.20","5,640.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,640.20",0,0,0,0,0,0,0,0,0
2019.04.09,1,발전량,"2,946.00",123,"2,946.00",0,"2,946.00","2,946.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,946.00",0,0,0,0,0,0,0,0,0
2019.04.10,1,발전량,"1,193.00",50,"1,193.00",0,"1,193.00","1,193.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,193.00",0,0,0,0,0,0,0,0,0
2019.04.11,1,발전량,"4,250.60",177,"4,250.60",0,"4,250.60","4,250.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,250.60",0,0,0,0,0,0,0,0,0
2019.04.12,1,발전량,"5,940.20",248,"5,940.20",0,"5,940.20","5,940.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,940.20",0,0,0,0,0,0,0,0,0
2019.04.13,1,발전량,"4,483.30",187,"4,483.30",0,"4,483.30","4,483.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,483.30",0,0,0,0,0,0,0,0,0
2019.04.14,1,발전량,"4,600.00",192,"4,600.00",0,"4,600.00","4,600.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,600.00",0,0,0,0,0,0,0,0,0
2019.04.15,1,발전량,"4,620.00",193,"4,620.00",0,"4,620.00","4,620.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,620.00",0,0,0,0,0,0,0,0,0
2019.04.16,1,발전량,"4,250.40",177,"4,250.40",0,"4,250.40","4,250.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,250.40",0,0,0,0,0,0,0,0,0
2019.04.17,1,발전량,"5,249.00",219,"5,249.00",0,"5,249.00","5,249.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,249.00",0,0,0,0,0,0,0,0,0
2019.04.18,1,발전량,"4,461.60",186,"4,461.60",0,"4,461.60","4,461.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,461.60",0,0,0,0,0,0,0,0,0
2019.04.19,1,발전량,721.9,30,721.9,0,721.9,721.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.9,0,0,0,0,0,0,0,0,0
2019.04.20,1,발전량,"5,614.60",234,"5,614.60",0,"5,614.60","5,614.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,614.60",0,0,0,0,0,0,0,0,0
2019.04.21,1,발전량,"3,607.60",150,"3,607.60",0,"3,607.60","3,607.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,607.60",0,0,0,0,0,0,0,0,0
2019.04.22,1,발전량,"5,463.00",228,"5,463.00",0,"5,463.00","5,463.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,463.00",0,0,0,0,0,0,0,0,0
2019.04.23,1,발전량,"2,196.50",92,"2,196.50",0,"2,196.50","2,196.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,196.50",0,0,0,0,0,0,0,0,0
2019.04.24,1,발전량,"2,333.70",97,"2,333.70",0,"2,333.70","2,333.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,333.70",0,0,0,0,0,0,0,0,0
2019.04.25,1,발전량,"1,867.80",78,"1,867.80",0,"1,867.80","1,867.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,867.80",0,0,0,0,0,0,0,0,0
2019.04.26,1,발전량,941.1,39,941.1,0,941.1,941.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.1,0,0,0,0,0,0,0,0,0
2019.04.27,1,발전량,"5,556.20",232,"5,556.20",0,"5,556.20","5,556.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,556.20",0,0,0,0,0,0,0,0,0
2019.04.28,1,발전량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.04.29,1,발전량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.04.30,1,발전량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.05.01,1,발전량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.05.02,1,발전량,"16,308.20",680,"16,308.20",0,"16,308.20","16,308.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,308.20",0,0,0,0,0,0,0,0,0
2019.05.03,1,발전량,"5,763.10",240,"5,763.10",0,"5,763.10","5,763.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,763.10",0,0,0,0,0,0,0,0,0
2019.05.04,1,발전량,"5,236.70",218,"5,236.70",0,"5,236.70","5,236.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,236.70",0,0,0,0,0,0,0,0,0
2019.05.05,1,발전량,"4,753.40",198,"4,753.40",0,"4,753.40","4,753.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,753.40",0,0,0,0,0,0,0,0,0
2019.05.06,1,발전량,"5,600.30",233,"5,600.30",0,"5,600.30","5,600.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,600.30",0,0,0,0,0,0,0,0,0
2019.05.07,1,발전량,"5,833.70",243,"5,833.70",0,"5,833.70","5,833.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,833.70",0,0,0,0,0,0,0,0,0
2019.05.08,1,발전량,"5,048.30",210,"5,048.30",0,"5,048.30","5,048.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,048.30",0,0,0,0,0,0,0,0,0
2019.05.09,1,발전량,"5,166.10",215,"5,166.10",0,"5,166.10","5,166.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,166.10",0,0,0,0,0,0,0,0,0
2019.05.10,1,발전량,"5,514.20",230,"5,514.20",0,"5,514.20","5,514.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,514.20",0,0,0,0,0,0,0,0,0
2019.05.11,1,발전량,"5,240.80",218,"5,240.80",0,"5,240.80","5,240.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,240.80",0,0,0,0,0,0,0,0,0
2019.05.12,1,발전량,"4,511.70",188,"4,511.70",0,"4,511.70","4,511.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,511.70",0,0,0,0,0,0,0,0,0
2019.05.13,1,발전량,"4,195.30",175,"4,195.30",0,"4,195.30","4,195.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,195.30",0,0,0,0,0,0,0,0,0
2019.05.14,1,발전량,"4,856.80",202,"4,856.80",0,"4,856.80","4,856.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,856.80",0,0,0,0,0,0,0,0,0
2019.05.15,1,발전량,"4,914.20",205,"4,914.20",0,"4,914.20","4,914.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,914.20",0,0,0,0,0,0,0,0,0
2019.05.16,1,발전량,"4,703.20",196,"4,703.20",0,"4,703.20","4,703.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,703.20",0,0,0,0,0,0,0,0,0
2019.05.17,1,발전량,"3,586.00",149,"3,586.00",0,"3,586.00","3,586.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,586.00",0,0,0,0,0,0,0,0,0
2019.05.18,1,발전량,"1,872.90",78,"1,872.90",0,"1,872.90","1,872.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,872.90",0,0,0,0,0,0,0,0,0
2019.05.19,1,발전량,"2,466.80",103,"2,466.80",0,"2,466.80","2,466.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,466.80",0,0,0,0,0,0,0,0,0
2019.05.20,1,발전량,"3,354.60",140,"3,354.60",0,"3,354.60","3,354.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,354.60",0,0,0,0,0,0,0,0,0
2019.05.21,1,발전량,"6,065.20",253,"6,065.20",0,"6,065.20","6,065.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,065.20",0,0,0,0,0,0,0,0,0
2019.05.22,1,발전량,"5,836.80",243,"5,836.80",0,"5,836.80","5,836.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,836.80",0,0,0,0,0,0,0,0,0
2019.05.23,1,발전량,"5,697.50",237,"5,697.50",0,"5,697.50","5,697.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,697.50",0,0,0,0,0,0,0,0,0
2019.05.24,1,발전량,"5,284.90",220,"5,284.90",0,"5,284.90","5,284.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,284.90",0,0,0,0,0,0,0,0,0
