년월일,호기,구분,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2017.02.03,1,발전량,"4,908.00",205,"4,908.00",0,"4,908.00","4,908.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,908.00",0,0,0,0,0,0,0,0,0
2017.02.04,1,발전량,"3,858.90",161,"3,858.90",0,"3,858.90","3,858.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,858.90",0,0,0,0,0,0,0,0,0
2017.02.05,1,발전량,"1,984.50",83,"1,984.50",0,"1,984.50","1,984.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,984.50",0,0,0,0,0,0,0,0,0
2017.02.06,1,발전량,"5,322.20",222,"5,322.20",0,"5,322.20","5,322.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,322.20",0,0,0,0,0,0,0,0,0
2017.02.07,1,발전량,"3,537.40",147,"3,537.40",0,"3,537.40","3,537.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,537.40",0,0,0,0,0,0,0,0,0
2017.02.08,1,발전량,"2,102.20",88,"2,102.20",0,"2,102.20","2,102.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,102.20",0,0,0,0,0,0,0,0,0
2017.02.09,1,발전량,"4,711.40",196,"4,711.40",0,"4,711.40","4,711.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,711.40",0,0,0,0,0,0,0,0,0
2017.02.10,1,발전량,"5,438.50",227,"5,438.50",0,"5,438.50","5,438.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,438.50",0,0,0,0,0,0,0,0,0
2017.02.11,1,발전량,"5,071.40",211,"5,071.40",0,"5,071.40","5,071.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,071.40",0,0,0,0,0,0,0,0,0
2017.02.12,1,발전량,"5,764.60",240,"5,764.60",0,"5,764.60","5,764.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,764.60",0,0,0,0,0,0,0,0,0
2017.02.13,1,발전량,"4,822.50",201,"4,822.50",0,"4,822.50","4,822.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,822.50",0,0,0,0,0,0,0,0,0
2017.02.14,1,발전량,"4,972.50",207,"4,972.50",0,"4,972.50","4,972.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,972.50",0,0,0,0,0,0,0,0,0
2017.02.15,1,발전량,"5,060.10",211,"5,060.10",0,"5,060.10","5,060.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,060.10",0,0,0,0,0,0,0,0,0
2017.02.16,1,발전량,"4,650.50",194,"4,650.50",0,"4,650.50","4,650.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,650.50",0,0,0,0,0,0,0,0,0
2017.02.17,1,발전량,"4,357.60",182,"4,357.60",0,"4,357.60","4,357.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,357.60",0,0,0,0,0,0,0,0,0
2017.02.18,1,발전량,"6,049.80",252,"6,049.80",0,"6,049.80","6,049.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,049.80",0,0,0,0,0,0,0,0,0
2017.02.19,1,발전량,"4,437.50",185,"4,437.50",0,"4,437.50","4,437.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,437.50",0,0,0,0,0,0,0,0,0
2017.02.20,1,발전량,"4,903.90",204,"4,903.90",0,"4,903.90","4,903.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,903.90",0,0,0,0,0,0,0,0,0
2017.02.21,1,발전량,"5,499.40",229,"5,499.40",0,"5,499.40","5,499.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,499.40",0,0,0,0,0,0,0,0,0
2017.02.22,1,발전량,526.3,22,526.3,0,526.3,526.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.3,0,0,0,0,0,0,0,0,0
2017.02.23,1,발전량,"3,319.80",138,"3,319.80",0,"3,319.80","3,319.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,319.80",0,0,0,0,0,0,0,0,0
2017.02.24,1,발전량,"4,538.40",189,"4,538.40",0,"4,538.40","4,538.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,538.40",0,0,0,0,0,0,0,0,0
2017.02.25,1,발전량,"5,908.00",246,"5,908.00",0,"5,908.00","5,908.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,908.00",0,0,0,0,0,0,0,0,0
2017.02.26,1,발전량,"5,281.00",220,"5,281.00",0,"5,281.00","5,281.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,281.00",0,0,0,0,0,0,0,0,0
2017.02.27,1,발전량,"5,144.40",214,"5,144.40",0,"5,144.40","5,144.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,144.40",0,0,0,0,0,0,0,0,0
2017.02.28,1,발전량,"5,538.80",231,"5,538.80",0,"5,538.80","5,538.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,538.80",0,0,0,0,0,0,0,0,0
2017.03.01,1,발전량,"2,601.50",108,"2,601.50",0,"2,601.50","2,601.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,601.50",0,0,0,0,0,0,0,0,0
2017.03.02,1,발전량,"2,700.80",113,"2,700.80",0,"2,700.80","2,700.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,700.80",0,0,0,0,0,0,0,0,0
2017.03.03,1,발전량,"5,711.90",238,"5,711.90",0,"5,711.90","5,711.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,711.90",0,0,0,0,0,0,0,0,0
2017.03.04,1,발전량,"3,860.50",161,"3,860.50",0,"3,860.50","3,860.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,860.50",0,0,0,0,0,0,0,0,0
2017.03.05,1,발전량,"3,898.40",162,"3,898.40",0,"3,898.40","3,898.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,898.40",0,0,0,0,0,0,0,0,0
2017.03.06,1,발전량,"6,254.10",261,"6,254.10",0,"6,254.10","6,254.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,254.10",0,0,0,0,0,0,0,0,0
2017.03.07,1,발전량,"5,497.30",229,"5,497.30",0,"5,497.30","5,497.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,497.30",0,0,0,0,0,0,0,0,0
2017.03.08,1,발전량,"5,003.30",208,"5,003.30",0,"5,003.30","5,003.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,003.30",0,0,0,0,0,0,0,0,0
2017.03.09,1,발전량,"5,954.00",248,"5,954.00",0,"5,954.00","5,954.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,954.00",0,0,0,0,0,0,0,0,0
2017.03.10,1,발전량,"6,119.40",255,"6,119.40",0,"6,119.40","6,119.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,119.40",0,0,0,0,0,0,0,0,0
2017.03.11,1,발전량,"5,562.40",232,"5,562.40",0,"5,562.40","5,562.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,562.40",0,0,0,0,0,0,0,0,0
2017.03.12,1,발전량,"4,820.00",201,"4,820.00",0,"4,820.00","4,820.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,820.00",0,0,0,0,0,0,0,0,0
2017.03.13,1,발전량,"5,378.60",224,"5,378.60",0,"5,378.60","5,378.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,378.60",0,0,0,0,0,0,0,0,0
2017.03.14,1,발전량,"5,050.40",210,"5,050.40",0,"5,050.40","5,050.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,050.40",0,0,0,0,0,0,0,0,0
2017.03.15,1,발전량,"5,981.60",249,"5,981.60",0,"5,981.60","5,981.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,981.60",0,0,0,0,0,0,0,0,0
2017.03.16,1,발전량,"4,747.30",198,"4,747.30",0,"4,747.30","4,747.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,747.30",0,0,0,0,0,0,0,0,0
2017.03.17,1,발전량,"5,688.30",237,"5,688.30",0,"5,688.30","5,688.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,688.30",0,0,0,0,0,0,0,0,0
2017.03.18,1,발전량,"3,811.30",159,"3,811.30",0,"3,811.30","3,811.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,811.30",0,0,0,0,0,0,0,0,0
2017.03.19,1,발전량,"5,479.90",228,"5,479.90",0,"5,479.90","5,479.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,479.90",0,0,0,0,0,0,0,0,0
2017.03.20,1,발전량,"2,140.70",89,"2,140.70",0,"2,140.70","2,140.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,140.70",0,0,0,0,0,0,0,0,0
2017.03.21,1,발전량,"5,169.00",215,"5,169.00",0,"5,169.00","5,169.00",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,169.00",0,0,0,0,0,0,0,0,0,0
2017.03.22,1,발전량,"4,926.00",205,"4,926.00",0,"4,926.00","4,926.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,926.00",0,0,0,0,0,0,0,0,0
2017.03.23,1,발전량,"4,101.00",171,"4,101.00",0,"4,101.00","4,101.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,101.00",0,0,0,0,0,0,0,0,0
2017.03.24,1,발전량,"3,700.70",154,"3,700.70",0,"3,700.70","3,700.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,700.70",0,0,0,0,0,0,0,0,0
2017.03.25,1,발전량,752.1,31,752.1,0,752.1,752.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.1,0,0,0,0,0,0,0,0,0
2017.03.26,1,발전량,"2,652.20",111,"2,652.20",0,"2,652.20","2,652.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,652.20",0,0,0,0,0,0,0,0,0
2017.03.27,1,발전량,"1,947.60",81,"1,947.60",0,"1,947.60","1,947.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,947.60",0,0,0,0,0,0,0,0,0
2017.03.28,1,발전량,"5,255.70",219,"5,255.70",0,"5,255.70","5,255.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,255.70",0,0,0,0,0,0,0,0,0
2017.03.29,1,발전량,"5,155.30",215,"5,155.30",0,"5,155.30","5,155.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,155.30",0,0,0,0,0,0,0,0,0
2017.03.30,1,발전량,"5,791.70",241,"5,791.70",0,"5,791.70","5,791.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,791.70",0,0,0,0,0,0,0,0,0
2017.03.31,1,발전량,"1,052.90",44,"1,052.90",0,"1,052.90","1,052.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,052.90",0,0,0,0,0,0,0,0,0
2017.04.01,1,발전량,"2,759.70",115,"2,759.70",0,"2,759.70","2,759.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,759.70",0,0,0,0,0,0,0,0,0
2017.04.02,1,발전량,"5,837.00",243,"5,837.00",0,"5,837.00","5,837.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,837.00",0,0,0,0,0,0,0,0,0
2017.04.03,1,발전량,"6,190.00",258,"6,190.00",0,"6,190.00","6,190.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,190.00",0,0,0,0,0,0,0,0,0
2017.04.04,1,발전량,"5,231.60",218,"5,231.60",0,"5,231.60","5,231.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,231.60",0,0,0,0,0,0,0,0,0
2017.04.05,1,발전량,"1,087.50",45,"1,087.50",0,"1,087.50","1,087.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,087.50",0,0,0,0,0,0,0,0,0
2017.04.06,1,발전량,"1,456.60",61,"1,456.60",0,"1,456.60","1,456.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,456.60",0,0,0,0,0,0,0,0,0
2017.04.07,1,발전량,"5,777.90",241,"5,777.90",0,"5,777.90","5,777.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,777.90",0,0,0,0,0,0,0,0,0
2017.04.08,1,발전량,"5,667.30",236,"5,667.30",0,"5,667.30","5,667.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,667.30",0,0,0,0,0,0,0,0,0
2017.04.09,1,발전량,"1,173.00",49,"1,173.00",0,"1,173.00","1,173.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,173.00",0,0,0,0,0,0,0,0,0
2017.04.10,1,발전량,"5,985.80",249,"5,985.80",0,"5,985.80","5,985.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,985.80",0,0,0,0,0,0,0,0,0
2017.04.11,1,발전량,"3,936.80",164,"3,936.80",0,"3,936.80","3,936.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,936.80",0,0,0,0,0,0,0,0,0
2017.04.12,1,발전량,"5,483.50",228,"5,483.50",0,"5,483.50","5,483.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,483.50",0,0,0,0,0,0,0,0,0
2017.04.13,1,발전량,"5,747.70",239,"5,747.70",0,"5,747.70","5,747.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,747.70",0,0,0,0,0,0,0,0,0
2017.04.14,1,발전량,"4,215.80",176,"4,215.80",0,"4,215.80","4,215.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,215.80",0,0,0,0,0,0,0,0,0
2017.04.15,1,발전량,"5,616.10",234,"5,616.10",0,"5,616.10","5,616.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,616.10",0,0,0,0,0,0,0,0,0
2017.04.16,1,발전량,"5,436.90",227,"5,436.90",0,"5,436.90","5,436.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,436.90",0,0,0,0,0,0,0,0,0
2017.04.17,1,발전량,146.4,6,146.4,0,146.4,146.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4,0,0,0,0,0,0,0,0,0
2017.04.18,1,발전량,"4,658.20",194,"4,658.20",0,"4,658.20","4,658.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,658.20",0,0,0,0,0,0,0,0,0
2017.04.19,1,발전량,"6,282.80",262,"6,282.80",0,"6,282.80","6,282.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,282.80",0,0,0,0,0,0,0,0,0
2017.04.20,1,발전량,"2,231.80",93,"2,231.80",0,"2,231.80","2,231.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,231.80",0,0,0,0,0,0,0,0,0
2017.04.21,1,발전량,"5,162.00",215,"5,162.00",0,"5,162.00","5,162.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,162.00",0,0,0,0,0,0,0,0,0
2017.04.22,1,발전량,"5,977.60",249,"5,977.60",0,"5,977.60","5,977.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,977.60",0,0,0,0,0,0,0,0,0
2017.04.23,1,발전량,"6,115.80",255,"6,115.80",0,"6,115.80","6,115.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,115.80",0,0,0,0,0,0,0,0,0
2017.04.24,1,발전량,"6,169.60",257,"6,169.60",0,"6,169.60","6,169.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,169.60",0,0,0,0,0,0,0,0,0
2017.04.25,1,발전량,"3,605.50",150,"3,605.50",0,"3,605.50","3,605.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,605.50",0,0,0,0,0,0,0,0,0
2017.04.26,1,발전량,"4,512.00",188,"4,512.00",0,"4,512.00","4,512.00",0,0,"4,512.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.04.27,1,발전량,"6,004.20",250,"6,004.20",0,"6,004.20","6,004.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,004.20",0,0,0,0,0,0,0,0,0
2017.04.28,1,발전량,"5,518.00",230,"5,518.00",0,"5,518.00","5,518.00",0,0,"5,518.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.04.29,1,발전량,"6,002.70",250,"6,002.70",0,"6,002.70","6,002.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,002.70",0,0,0,0,0,0,0,0,0
2017.04.30,1,발전량,"5,430.80",226,"5,430.80",0,"5,430.80","5,430.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,430.80",0,0,0,0,0,0,0,0,0
2017.05.01,1,발전량,"5,893.60",246,"5,893.60",0,"5,893.60","5,893.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,893.60",0,0,0,0,0,0,0,0,0
2017.05.02,1,발전량,"5,107.70",213,"5,107.70",0,"5,107.70","5,107.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,107.70",0,0,0,0,0,0,0,0,0
2017.05.03,1,발전량,"5,899.30",246,"5,899.30",0,"5,899.30","5,899.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,899.30",0,0,0,0,0,0,0,0,0
2017.05.04,1,발전량,"4,582.90",191,"4,582.90",0,"4,582.90","4,582.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,582.90",0,0,0,0,0,0,0,0,0
2017.05.05,1,발전량,"3,782.10",158,"3,782.10",0,"3,782.10","3,782.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,782.10",0,0,0,0,0,0,0,0,0
2017.05.06,1,발전량,"5,391.40",225,"5,391.40",0,"5,391.40","5,391.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,391.40",0,0,0,0,0,0,0,0,0
2017.05.07,1,발전량,"6,028.80",251,"6,028.80",0,"6,028.80","6,028.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,028.80",0,0,0,0,0,0,0,0,0
2017.05.08,1,발전량,"4,048.00",169,"4,048.00",0,"4,048.00","4,048.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,048.00",0,0,0,0,0,0,0,0,0
2017.05.09,1,발전량,"1,216.00",51,"1,216.00",0,"1,216.00","1,216.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,216.00",0,0,0,0,0,0,0,0,0
2017.05.10,1,발전량,"2,106.00",88,"2,106.00",0,"2,106.00","2,106.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,106.00",0,0,0,0,0,0,0,0,0
2017.05.11,1,발전량,"4,930.60",205,"4,930.60",0,"4,930.60","4,930.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,930.60",0,0,0,0,0,0,0,0,0
2017.05.12,1,발전량,"1,193.00",50,"1,193.00",0,"1,193.00","1,193.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,193.00",0,0,0,0,0,0,0,0,0
2017.05.13,1,발전량,"5,319.70",222,"5,319.70",0,"5,319.70","5,319.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,319.70",0,0,0,0,0,0,0,0,0
2017.05.14,1,발전량,"6,245.40",260,"6,245.40",0,"6,245.40","6,245.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,245.40",0,0,0,0,0,0,0,0,0
2017.05.15,1,발전량,"5,161.00",215,"5,161.00",0,"5,161.00","5,161.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,161.00",0,0,0,0,0,0,0,0,0
2017.05.16,1,발전량,"4,104.20",171,"4,104.20",0,"4,104.20","4,104.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,104.20",0,0,0,0,0,0,0,0,0
2017.05.17,1,발전량,"5,447.70",227,"5,447.70",0,"5,447.70","5,447.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,447.70",0,0,0,0,0,0,0,0,0
2017.05.18,1,발전량,"5,760.00",240,"5,760.00",0,"5,760.00","5,760.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,760.00",0,0,0,0,0,0,0,0,0
2017.05.19,1,발전량,"5,926.40",247,"5,926.40",0,"5,926.40","5,926.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,926.40",0,0,0,0,0,0,0,0,0
2017.05.20,1,발전량,"5,347.00",223,"5,347.00",0,"5,347.00","5,347.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,347.00",0,0,0,0,0,0,0,0,0
2017.05.21,1,발전량,"5,099.00",212,"5,099.00",0,"5,099.00","5,099.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,099.00",0,0,0,0,0,0,0,0,0
2017.05.22,1,발전량,"5,658.60",236,"5,658.60",0,"5,658.60","5,658.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,658.60",0,0,0,0,0,0,0,0,0
2017.05.23,1,발전량,"3,945.50",164,"3,945.50",0,"3,945.50","3,945.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,945.50",0,0,0,0,0,0,0,0,0
