년월일,호기,구분,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018.06.10,1,발전량,2.475,0.103,2.475,0,2.475,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.475,0,0,0,0,0,0,0,0,0
2018.06.11,1,발전량,1.842,0.077,1.842,0,1.842,1.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842,0,0,0,0,0,0,0,0,0
2018.06.12,1,발전량,3.757,0.157,3.757,0,3.757,3.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757,0,0,0,0,0,0,0,0,0
2018.06.13,1,발전량,3.3,0.137,3.3,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0
2018.06.14,1,발전량,2.09,0.087,2.09,0,2.09,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0
2018.06.15,1,발전량,0.925,0.039,0.925,0,0.925,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0
2018.06.16,1,발전량,3.717,0.155,3.717,0,3.717,3.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.717,0,0,0,0,0,0,0,0,0
2018.06.17,1,발전량,3.331,0.139,3.331,0,3.331,3.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.331,0,0,0,0,0,0,0,0,0
2018.06.18,1,발전량,3.775,0.157,3.775,0,3.775,3.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.775,0,0,0,0,0,0,0,0,0
2018.06.19,1,발전량,1.528,0.064,1.528,0,1.528,1.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528,0,0,0,0,0,0,0,0,0
2018.06.20,1,발전량,4.016,0.167,4.016,0,4.016,4.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.016,0,0,0,0,0,0,0,0,0
2018.06.21,1,발전량,4.579,0.191,4.579,0,4.579,4.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.579,0,0,0,0,0,0,0,0,0
2018.06.22,1,발전량,4.606,0.192,4.606,0,4.606,4.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.606,0,0,0,0,0,0,0,0,0
2018.06.23,1,발전량,4.196,0.175,4.196,0,4.196,4.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.196,0,0,0,0,0,0,0,0,0
2018.06.24,1,발전량,5.413,0.226,5.413,0,5.413,5.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.413,0,0,0,0,0,0,0,0,0
2018.06.25,1,발전량,3.732,0.156,3.732,0,3.732,3.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.732,0,0,0,0,0,0,0,0,0
2018.06.26,1,발전량,0.739,0.031,0.739,0,0.739,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,0,0,0,0,0,0,0,0
2018.06.27,1,발전량,3.692,0.154,3.692,0,3.692,3.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.692,0,0,0,0,0,0,0,0,0
2018.06.28,1,발전량,1.405,0.059,1.405,0,1.405,1.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405,0,0,0,0,0,0,0,0,0
2018.06.29,1,발전량,4.101,0.171,4.101,0,4.101,4.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.101,0,0,0,0,0,0,0,0,0
2018.06.30,1,발전량,1.409,0.059,1.409,0,1.409,1.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409,0,0,0,0,0,0,0,0,0
2018.07.01,1,발전량,1.825,0.076,1.825,0,1.825,1.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825,0,0,0,0,0,0,0,0,0
2018.07.02,1,발전량,0.297,0.012,0.297,0,0.297,0.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,0,0,0,0,0,0,0,0
2018.07.03,1,발전량,0.043,0.002,0.043,0,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0
2018.07.04,1,발전량,4.568,0.19,4.568,0,4.568,4.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.568,0,0,0,0,0,0,0,0,0
2018.07.05,1,발전량,1.8,0.075,1.8,0,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0
2018.07.06,1,발전량,1.026,0.043,1.026,0,1.026,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026,0,0,0,0,0,0,0,0,0
2018.07.07,1,발전량,4.508,0.188,4.508,0,4.508,4.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.508,0,0,0,0,0,0,0,0,0
2018.07.08,1,발전량,2.589,0.108,2.589,0,2.589,2.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.589,0,0,0,0,0,0,0,0,0
2018.07.09,1,발전량,0.798,0.033,0.798,0,0.798,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0,0,0,0,0,0,0,0,0
2018.07.10,1,발전량,3.717,0.155,3.717,0,3.717,3.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.717,0,0,0,0,0,0,0,0,0
2018.07.11,1,발전량,4.2,0.175,4.2,0,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0
2018.07.12,1,발전량,4.796,0.2,4.796,0,4.796,4.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.796,0,0,0,0,0,0,0,0,0
2018.07.13,1,발전량,4.856,0.202,4.856,0,4.856,4.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.856,0,0,0,0,0,0,0,0,0
2018.07.14,1,발전량,5.184,0.216,5.184,0,5.184,5.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.184,0,0,0,0,0,0,0,0,0
2018.07.15,1,발전량,5.462,0.228,5.462,0,5.462,5.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462,0,0,0,0,0,0,0,0,0
2018.07.16,1,발전량,4.89,0.204,4.89,0,4.89,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0
2018.07.17,1,발전량,4.806,0.2,4.806,0,4.806,4.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.806,0,0,0,0,0,0,0,0,0
2018.07.18,1,발전량,5.067,0.211,5.067,0,5.067,5.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.067,0,0,0,0,0,0,0,0,0
2018.07.19,1,발전량,5.462,0.228,5.462,0,5.462,5.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462,0,0,0,0,0,0,0,0,0
2018.07.20,1,발전량,5.152,0.215,5.152,0,5.152,5.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.152,0,0,0,0,0,0,0,0,0
2018.07.21,1,발전량,5.123,0.213,5.123,0,5.123,5.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.123,0,0,0,0,0,0,0,0,0
2018.07.22,1,발전량,4.326,0.18,4.326,0,4.326,4.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.326,0,0,0,0,0,0,0,0,0
2018.07.23,1,발전량,5.085,0.212,5.085,0,5.085,5.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.085,0,0,0,0,0,0,0,0,0
2018.07.24,1,발전량,4.912,0.205,4.912,0,4.912,4.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912,0,0,0,0,0,0,0,0,0
2018.07.25,1,발전량,4.822,0.201,4.822,0,4.822,4.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822,0,0,0,0,0,0,0,0,0
2018.07.26,1,발전량,5.191,0.216,5.191,0,5.191,5.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191,0,0,0,0,0,0,0,0,0
2018.07.27,1,발전량,4.957,0.207,4.957,0,4.957,4.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.957,0,0,0,0,0,0,0,0,0
2018.07.28,1,발전량,4.225,0.176,4.225,0,4.225,4.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.225,0,0,0,0,0,0,0,0,0
2018.07.29,1,발전량,4.87,0.203,4.87,0,4.87,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0
2018.07.30,1,발전량,3.997,0.167,3.997,0,3.997,3.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997,0,0,0,0,0,0,0,0,0
2018.07.31,1,발전량,4.074,0.17,4.074,0,4.074,4.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074,0,0,0,0,0,0,0,0,0
2018.08.01,1,발전량,5.045,0.21,5.045,0,5.045,5.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.045,0,0,0,0,0,0,0,0,0
2018.08.02,1,발전량,4.43,0.185,4.43,0,4.43,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0
2018.08.03,1,발전량,5.101,0.213,5.101,0,5.101,5.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.101,0,0,0,0,0,0,0,0,0
2018.08.04,1,발전량,4.888,0.204,4.888,0,4.888,4.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888,0,0,0,0,0,0,0,0,0
2018.08.05,1,발전량,3.293,0.137,3.293,0,3.293,3.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.293,0,0,0,0,0,0,0,0,0
2018.08.06,1,발전량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.08.07,1,발전량,1.251,0.052,1.251,0,1.251,1.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251,0,0,0,0,0,0,0,0,0
2018.08.08,1,발전량,3.922,0.163,3.922,0,3.922,3.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.922,0,0,0,0,0,0,0,0,0
2018.08.09,1,발전량,3.699,0.154,3.699,0,3.699,3.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.699,0,0,0,0,0,0,0,0,0
2018.08.10,1,발전량,0.89,0.037,0.89,0,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0
2018.08.11,1,발전량,2.565,0.107,2.565,0,2.565,2.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.565,0,0,0,0,0,0,0,0,0
2018.08.12,1,발전량,2.708,0.113,2.708,0,2.708,2.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708,0,0,0,0,0,0,0,0,0
2018.08.13,1,발전량,4.51,0.188,4.51,0,4.51,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,0,0,0,0,0,0,0,0,0
2018.08.14,1,발전량,4.612,0.192,4.612,0,4.612,4.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.612,0,0,0,0,0,0,0,0,0
2018.08.15,1,발전량,4.811,0.2,4.811,0,4.811,4.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811,0,0,0,0,0,0,0,0,0
2018.08.16,1,발전량,2.86,0.119,2.86,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0
2018.08.17,1,발전량,2.722,0.113,2.722,0,2.722,2.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722,0,0,0,0,0,0,0,0,0
2018.08.18,1,발전량,4.944,0.206,4.944,0,4.944,4.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.944,0,0,0,0,0,0,0,0,0
2018.08.19,1,발전량,5.24,0.218,5.24,0,5.24,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0
2018.08.20,1,발전량,4.404,0.184,4.404,0,4.404,4.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.404,0,0,0,0,0,0,0,0,0
2018.08.21,1,발전량,5.169,0.215,5.169,0,5.169,5.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.169,0,0,0,0,0,0,0,0,0
2018.08.22,1,발전량,3.717,0.155,3.717,0,3.717,3.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.717,0,0,0,0,0,0,0,0,0
2018.08.23,1,발전량,1.328,0.055,1.328,0,1.328,1.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,0,0
2018.08.24,1,발전량,2.418,0.101,2.418,0,2.418,2.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.418,0,0,0,0,0,0,0,0,0
2018.08.25,1,발전량,3.227,0.134,3.227,0,3.227,3.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.227,0,0,0,0,0,0,0,0,0
2018.08.26,1,발전량,0.544,0.023,0.544,0,0.544,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0
2018.08.27,1,발전량,0.889,0.037,0.889,0,0.889,0.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889,0,0,0,0,0,0,0,0,0
2018.08.28,1,발전량,2.199,0.092,2.199,0,2.199,2.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.199,0,0,0,0,0,0,0,0,0
2018.08.29,1,발전량,4.952,0.206,4.952,0,4.952,4.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.952,0,0,0,0,0,0,0,0,0
2018.08.30,1,발전량,2.306,0.096,2.306,0,2.306,2.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306,0,0,0,0,0,0,0,0,0
2018.08.31,1,발전량,0.915,0.038,0.915,0,0.915,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0,0,0,0,0,0,0,0,0
2018.09.01,1,발전량,4.244,0.177,4.244,0,4.244,4.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.244,0,0,0,0,0,0,0,0,0
2018.09.02,1,발전량,2.808,0.117,2.808,0,2.808,2.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808,0,0,0,0,0,0,0,0,0
2018.09.03,1,발전량,1.417,0.059,1.417,0,1.417,1.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,0,0,0,0,0,0,0,0
2018.09.04,1,발전량,4.925,0.205,4.925,0,4.925,4.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.925,0,0,0,0,0,0,0,0,0
2018.09.05,1,발전량,5.242,0.218,5.242,0,5.242,5.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.242,0,0,0,0,0,0,0,0,0
2018.09.06,1,발전량,2.541,0.106,2.541,0,2.541,2.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.541,0,0,0,0,0,0,0,0,0
2018.09.07,1,발전량,2.611,0.109,2.611,0,2.611,2.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.611,0,0,0,0,0,0,0,0,0
2018.09.08,1,발전량,2.652,0.111,2.652,0,2.652,2.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652,0,0,0,0,0,0,0,0,0
2018.09.09,1,발전량,4.2,0.175,4.2,0,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0
2018.09.10,1,발전량,4.379,0.182,4.379,0,4.379,4.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.379,0,0,0,0,0,0,0,0,0
2018.09.11,1,발전량,3.329,0.139,3.329,0,3.329,3.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.329,0,0,0,0,0,0,0,0,0
2018.09.12,1,발전량,3.661,0.153,3.661,0,3.661,3.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.661,0,0,0,0,0,0,0,0,0
2018.09.13,1,발전량,1.147,0.048,1.147,0,1.147,1.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147,0,0,0,0,0,0,0,0,0
2018.09.14,1,발전량,0.973,0.041,0.973,0,0.973,0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973,0,0,0,0,0,0,0,0,0
2018.09.15,1,발전량,1.206,0.05,1.206,0,1.206,1.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206,0,0,0,0,0,0,0,0,0
2018.09.16,1,발전량,2.57,0.107,2.57,0,2.57,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0
2018.09.17,1,발전량,3.96,0.165,3.96,0,3.96,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0
2018.09.18,1,발전량,5.361,0.223,5.361,0,5.361,5.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.361,0,0,0,0,0,0,0,0,0
2018.09.19,1,발전량,2.505,0.104,2.505,0,2.505,2.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.505,0,0,0,0,0,0,0,0,0
2018.09.20,1,발전량,0.418,0.017,0.418,0,0.418,0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418,0,0,0,0,0,0,0,0,0
2018.09.21,1,발전량,0.574,0.024,0.574,0,0.574,0.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,0,0,0,0,0,0,0,0,0
2018.09.22,1,발전량,4.591,0.191,4.591,0,4.591,4.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591,0,0,0,0,0,0,0,0,0
2018.09.23,1,발전량,3.425,0.143,3.425,0,3.425,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.425,0,0,0,0,0,0,0,0,0
2018.09.24,1,발전량,2.774,0.116,2.774,0,2.774,2.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.774,0,0,0,0,0,0,0,0,0
2018.09.25,1,발전량,5.28,0.22,5.28,0,5.28,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,0,0,0,0,0
2018.09.26,1,발전량,2.995,0.125,2.995,0,2.995,2.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995,0,0,0,0,0,0,0,0,0
2018.09.27,1,발전량,4.73,0.197,4.73,0,4.73,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0
2018.09.28,1,발전량,2.961,0.123,2.961,0,2.961,2.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.961,0,0,0,0,0,0,0,0,0
2018.09.29,1,발전량,1.917,0.08,1.917,0,1.917,1.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917,0,0,0,0,0,0,0,0,0
2018.09.30,1,발전량,4.535,0.189,4.535,0,4.535,4.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535,0,0,0,0,0,0,0,0,0
2018.10.01,1,발전량,4.646,0.194,4.646,0,4.646,4.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.646,0,0,0,0,0,0,0,0,0
2018.10.02,1,발전량,5.55,0.231,5.55,0,5.55,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0
2018.10.03,1,발전량,5.368,0.224,5.368,0,5.368,5.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.368,0,0,0,0,0,0,0,0,0
2018.10.04,1,발전량,4.558,0.19,4.558,0,4.558,4.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.558,0,0,0,0,0,0,0,0,0
2018.10.05,1,발전량,0.148,0.006,0.148,0,0.148,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0
2018.10.06,1,발전량,0.666,0.028,0.666,0,0.666,0.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,0,0,0,0,0,0,0
2018.10.07,1,발전량,5.028,0.21,5.028,0,5.028,5.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.028,0,0,0,0,0,0,0,0,0
2018.10.08,1,발전량,5.593,0.233,5.593,0,5.593,5.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.593,0,0,0,0,0,0,0,0,0
2018.10.09,1,발전량,2.222,0.093,2.222,0,2.222,2.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222,0,0,0,0,0,0,0,0,0
2018.10.10,1,발전량,4.176,0.174,4.176,0,4.176,4.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,0,0,0,0,0,0,0,0,0
2018.10.11,1,발전량,5.644,0.235,5.644,0,5.644,5.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.644,0,0,0,0,0,0,0,0,0
2018.10.12,1,발전량,5.473,0.228,5.473,0,5.473,5.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.473,0,0,0,0,0,0,0,0,0
2018.10.13,1,발전량,4.8,0.2,4.8,0,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0
2018.10.14,1,발전량,4.528,0.189,4.528,0,4.528,4.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.528,0,0,0,0,0,0,0,0,0
2018.10.15,1,발전량,4.527,0.189,4.527,0,4.527,4.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527,0,0,0,0,0,0,0,0,0
2018.10.16,1,발전량,1.751,0.073,1.751,0,1.751,1.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.751,0,0,0,0,0,0,0,0,0
2018.10.17,1,발전량,3.648,0.152,3.648,0,3.648,3.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.648,0,0,0,0,0,0,0,0,0
2018.10.18,1,발전량,2.937,0.122,2.937,0,2.937,2.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937,0,0,0,0,0,0,0,0,0
2018.10.19,1,발전량,5.166,0.215,5.166,0,5.166,5.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166,0,0,0,0,0,0,0,0,0
2018.10.20,1,발전량,5.183,0.216,5.183,0,5.183,5.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183,0,0,0,0,0,0,0,0,0
2018.10.21,1,발전량,5.023,0.209,5.023,0,5.023,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.023,0,0,0,0,0,0,0,0,0
2018.10.22,1,발전량,3.119,0.13,3.119,0,3.119,3.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.119,0,0,0,0,0,0,0,0,0
2018.10.23,1,발전량,3.194,0.133,3.194,0,3.194,3.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.194,0,0,0,0,0,0,0,0,0
2018.10.24,1,발전량,5.024,0.209,5.024,0,5.024,5.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.024,0,0,0,0,0,0,0,0,0
2018.10.25,1,발전량,4.691,0.195,4.691,0,4.691,4.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691,0,0,0,0,0,0,0,0,0
2018.10.26,1,발전량,0.263,0.011,0.263,0,0.263,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0
2018.10.27,1,발전량,2.329,0.097,2.329,0,2.329,2.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.329,0,0,0,0,0,0,0,0,0
2018.10.28,1,발전량,3.158,0.132,3.158,0,3.158,3.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.158,0,0,0,0,0,0,0,0,0
2018.10.29,1,발전량,1.579,0.066,1.579,0,1.579,1.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579,0,0,0,0,0,0,0,0,0
2018.10.30,1,발전량,5.29,0.22,5.29,0,5.29,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0,0,0,0,0,0,0,0
2018.10.31,1,발전량,4.7,0.196,4.7,0,4.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0
2018.11.01,1,발전량,4.996,0.208,4.996,0,4.996,4.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,0,0,0,0,0,0,0,0,0
2018.11.02,1,발전량,4.823,0.201,4.823,0,4.823,4.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.823,0,0,0,0,0,0,0,0,0
2018.11.03,1,발전량,4.766,0.199,4.766,0,4.766,4.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766,0,0,0,0,0,0,0,0,0
2018.11.04,1,발전량,4.683,0.195,4.683,0,4.683,4.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683,0,0,0,0,0,0,0,0,0
2018.11.05,1,발전량,4.115,0.171,4.115,0,4.115,4.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.115,0,0,0,0,0,0,0,0,0
2018.11.06,1,발전량,3.891,0.162,3.891,0,3.891,3.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891,0,0,0,0,0,0,0,0,0
2018.11.07,1,발전량,0.907,0.038,0.907,0,0.907,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907,0,0,0,0,0,0,0,0,0
2018.11.08,1,발전량,0.079,0.003,0.079,0,0.079,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0
2018.11.09,1,발전량,1.634,0.068,1.634,0,1.634,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634,0,0,0,0,0,0,0,0,0
2018.11.10,1,발전량,3.38,0.141,3.38,0,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0
2018.11.11,1,발전량,1.798,0.075,1.798,0,1.798,1.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.798,0,0,0,0,0,0,0,0,0
2018.11.12,1,발전량,3.688,0.154,3.688,0,3.688,3.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688,0,0,0,0,0,0,0,0,0
2018.11.13,1,발전량,2.39,0.1,2.39,0,2.39,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0
2018.11.14,1,발전량,4.144,0.173,4.144,0,4.144,4.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.144,0,0,0,0,0,0,0,0,0
2018.11.15,1,발전량,3.139,0.131,3.139,0,3.139,3.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139,0,0,0,0,0,0,0,0,0
2018.11.16,1,발전량,1.061,0.044,1.061,0,1.061,1.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061,0,0,0,0,0,0,0,0,0
2018.11.17,1,발전량,4.082,0.17,4.082,0,4.082,4.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.082,0,0,0,0,0,0,0,0,0
2018.11.18,1,발전량,0.908,0.038,0.908,0,0.908,0.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908,0,0,0,0,0,0,0,0,0
2018.11.19,1,발전량,3.839,0.16,3.839,0,3.839,3.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.839,0,0,0,0,0,0,0,0,0
